root_id,supervoxel_id,glomerulus,cell_type,hemibrain_type,side,flow,super_class,cell_class,cell_sub_class,fbbt_id,source_type
720575940615322674,78464792092142005,VL2a,VL2a_vPN,VL2a_vPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00049764,projection
720575940632571583,78535160836502855,VL2a,VL2a_vPN,VL2a_vPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00049764,projection
720575940606357122,79942123402919007,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940607059634,81490854116213447,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940609586901,81279953974483640,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940613875858,81490854116204155,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940614258082,80012492147041453,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940614742214,81139353925073811,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940615903547,81209653949663452,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940616076219,77901910857857472,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940616844347,81561291646316933,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940616844859,81279679230766912,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940616940405,81420347999710119,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940617209940,81350460224878970,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940617895744,80786616985581926,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940618759128,81491060274473356,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940619331163,81350254133472944,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940619401199,81490922902480000,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940619434689,81350254066213704,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940619559956,81279953974543410,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940620519088,81490854116014285,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940621926536,81490785463427971,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940622550251,81139353924945150,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940623334837,78183110957250116,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940624095246,81490991621782037,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940625050826,81350322785746170,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940625720890,81279953974419834,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940625728899,81280160200148918,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940625953466,80857191954801635,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940626197532,81350391505398115,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940627129672,81420554091220460,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940627144010,81279953974433835,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940628953088,81350254066266160,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940631711021,81420416652502087,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940631903299,80786960649667547,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940632364881,81561360365959648,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940633366483,77901773418924060,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940633475991,81279885254936320,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940644316360,81420554091215371,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940646136964,81420416652570430,VL2a,ORN_VL2a,ORN_VL2a,right,afferent,sensory,olfactory,,FBbt_00110007,sensory
720575940603464672,80223941977174752,VL2a,VL2a_adPN,VL2a_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00100380,projection
720575940626601994,81069122821178298,VL2a,VL2a_vPN,VL2a_vPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00049764,projection
720575940638583869,80787166808102380,VL2a,VL2a_vPN,VL2a_vPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00049764,projection
720575940611056846,77901979510242118,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940611261098,77901842138782168,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940612800153,77972416906952996,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940614890642,79308804772162098,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940614898037,77972348187284649,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940617899584,77901842138762454,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940618960555,77901910723818211,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940623464683,77831610766528458,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940626111761,77972416906792487,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940628707600,77972416906930141,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940631084684,77902048162752616,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940635114347,77972485626509939,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940639195776,77831404674741432,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940645722660,77831404608067237,VL2p,ORN_VL2p,ORN_VL2p,left,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940628467611,78605873177681144,VL2p,VL2p_adPN,VL2p_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00007450,projection
720575940608341806,78535160836401368,VL2p,VL2p_vPN,VL2p_vPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00049765,projection
720575940624227509,78464723372959113,VL2p,ORN_VL2p,ORN_VL2p,na,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940612615149,81350460224839239,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940621166719,81350322785761148,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940624366323,81490785463469065,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940624878992,81350322785761161,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940628769662,81420622810576628,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940629239852,81350116694963695,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940631090759,81490854115978127,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940631885485,81350391505167906,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940633642391,81420622810487950,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940633915327,81490991554892079,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940638564797,81350322785756291,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940646308740,81349979322526829,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940653913505,81420622810409636,VL2p,ORN_VL2p,ORN_VL2p,right,afferent,sensory,olfactory,,FBbt_00110010,sensory
720575940618865112,80647116380376412,VL2p,VL2p_adPN,VL2p_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00007450,projection
720575940629947439,81069054101700925,VL2p,VL2p_vPN,VL2p_vPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00049765,projection
720575940611430117,78676447946355670,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940611475370,78324466786268538,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940616793669,78394972969502881,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940626851471,78394835530306829,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940627043048,78535710457954320,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940627451388,78746816757162503,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940629151031,78676448013032034,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940629226044,78676448013120327,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940631632844,78606079268967819,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940631741983,78746816690540002,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940636809950,78746816757122775,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940638914648,78957991709675981,VM1,ORN_VM1,ORN_VM1,left,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940623444715,78535092049923847,VM1,VM1_lPN,VM1_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00007452,projection
720575940628077568,78535092049984141,VM1,VM1_lPN,VM1_lPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00007452,projection
720575940605929394,80646978874392848,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940612621721,80717347618587256,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940617720221,80083960335780919,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940619403028,80083960335810376,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940620036417,79943016688703900,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940621429068,80646978941305704,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940626048637,80646978941236052,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940626354954,80646978941271105,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940628553731,80013454152704573,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940629075191,80646978941236406,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940632920545,80576610197113992,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940633553760,80646978941233354,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940635399160,80365435245493441,VM1,ORN_VM1,ORN_VM1,right,afferent,sensory,olfactory,,FBbt_00110012,sensory
720575940606590338,80857466765653907,VM1,VM1_lPN,VM1_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00007452,projection
720575940644004768,81631522884647481,VM1,VM1_lPN,VM1_lPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00007452,projection
720575940613911186,78887554178798013,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940617180445,78887554178800686,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940619097816,78746610531605151,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940619576912,78817185434243421,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940619793134,78887554178780663,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940619996582,78887554178747156,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940620979888,79379723137999708,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940622399172,79239191741165072,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940622441107,78817185434276134,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940625520412,78887279300515817,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940627629315,78746747970637189,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940628790142,79660648426349489,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940629721399,78957922922946939,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940632792089,78887554178816424,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940635095321,78887554178796659,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940635323255,78817185434277420,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940637619509,78254098042216828,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940639442595,78324260628120200,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940645917492,78887554178809646,VM2,ORN_VM2,ORN_VM2,left,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940617179451,79027673258978252,VM2,VM2_adPN,VM2_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067359,projection
720575940640697808,78957235795118437,VM2,VM2_adPN,VM2_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067359,projection
720575940611984114,80365435178089350,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940612166553,80013385365863146,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940614110866,80365435178075387,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940617166882,80224697756945740,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940617208354,80435803922322545,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940617712438,80365160300042941,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940619163783,80365435178088043,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940619903215,80365435178080530,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940624061116,80435803922195012,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940629337470,80365160300038712,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940629423994,80505829068965569,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940630384246,80365160300077618,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940632731105,80365091580590177,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940633221657,80787235326307334,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940633250530,79731085890152488,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940638915160,80294997714341002,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940640262645,80365366525909180,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940659150977,80365366458495628,VM2,ORN_VM2,ORN_VM2,right,afferent,sensory,olfactory,,FBbt_00067050,sensory
720575940607687260,80224079281825260,VM2,VM2_adPN,VM2_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067359,projection
720575940619280705,80364816770407913,VM2,VM2_adPN,VM2_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067359,projection
720575940611223794,78676447945921508,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940611406821,78676447945916200,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940615987083,78605598098287986,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940616534201,78957854203585538,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940617258821,78887554178834582,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940619514816,78676379226487243,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940622452006,78887554178831514,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940622916075,78746747970671285,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940624963917,78746747970660877,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940625495298,78746747970658662,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940625712985,78746747970662110,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940625890712,78676447945924269,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940628897280,78746816690089287,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940630043599,78817185434687721,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940631141516,78746747970661007,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940632897561,78676447945922773,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940637731817,78606010482303742,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940638434357,78676447945922994,VM3,ORN_VM3,ORN_VM3,left,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940610048981,79027810698067777,VM3,VM3_adPN,VM3_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00100481,projection
720575940627480586,78040724603560570,VM3,VM3_adPN,VM3_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00100481,projection
720575940612137714,80083754110267975,VM3,ORN_VM3,ORN_VM3,na,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940622687880,78676035561973092,VM3,ORN_VM3,ORN_VM3,na,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940604662444,80576541410615133,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940612024342,80435803922201282,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940613084625,80435803922202678,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940613481256,80435803922205807,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940615885195,80506172666440297,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940617390149,80646910154806420,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940620123558,80435803922196994,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940624828464,80013385365879928,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940625215416,80506172666427171,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940626688529,80646566557568326,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940628323943,80435803922194999,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940630811449,80154122786981240,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940631956397,80435803922198460,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940632510163,79520323187601741,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940638822515,80506172666421737,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940640851189,80506103946990170,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940659274881,79238985649761991,VM3,ORN_VM3,ORN_VM3,right,afferent,sensory,olfactory,,FBbt_00067009,sensory
720575940616566133,80364954275929148,VM3,VM3_adPN,VM3_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00100481,projection
720575940617917760,80364954275909628,VM3,VM3_adPN,VM3_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00100481,projection
720575940605250238,78324535505860323,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940609785208,78324535505857912,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940611153370,78324535505859018,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940612971816,78535641738181614,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940613156015,78324535505861469,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940613196781,78535710524661407,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940613974890,78324535505863933,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940613999263,78394904250035629,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940616756993,78324535505857927,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940618802123,78535641738179062,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940619649195,78394972969600787,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940620020845,78394904250036776,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940620406900,78535641738181683,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940620477556,78183660578269148,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940620814463,78324466786201328,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940621896653,79731223395777667,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940622289919,78957785551079638,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940622663629,78606079202048609,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940622915030,78465341713832521,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940623481608,78324535505853639,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940623509256,78324535505861427,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940625888089,78535710458053278,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940626480124,78324535505854867,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940626756117,79098523039370588,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940627140348,78324535505866520,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940627311108,78113360553710338,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940629236183,79520254535603982,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940629829391,78394972969504275,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
720575940630716995,78324535505856995,VM4,ORN_VM4,ORN_VM4,left,afferent,sensory,olfactory,,FBbt_00110018,sensory
